ANIMAL_FLAG,CRASH_SEVERITY,CROSS_STREET_FULL_NAME,CYCLIST_FLAG,DATE_OF_LOSS_YEAR,DAY_OF_WEEK,DERIVED_CRASH_CONFIGURATION,HEAVY_VEH_FLAG,INTERSECTION_CRASH,LATITUDE,LONGITUDE,MID_BLOCK_CRASH,MONTH_OF_YEAR,MOTORCYCLE_FLAG,Municipality Name (ifnull),MUNICIPALITY_NAME,MUNICIPALITY_WITH_BOUNDARY,PARKED_VEHICLE_FLAG,PARKING_LOT_FLAG,PEDESTRIAN_FLAG,REGION,ROAD_LOCATION_DESCRIPTION,Street Full Name (ifnull),STREET_FULL_NAME,TIME_CATEGORY,TOTAL_CRASHES,TOTAL_VICTIMS
N,CASUALTY CRASH,\N,N,2023,SATURDAY,SIDE IMPACT,N,N,\N,\N,N,DECEMBER,N,MAPLE RIDGE,MAPLE RIDGE,\N,N,N,N,LOWER MAINLAND,UNKNOWN,MARY HILL BYPASS,MARY HILL BYPASS,03:00-05:59,1,1
N,CASUALTY CRASH,\N,N,2023,SATURDAY,SINGLE VEHICLE,N,N,49.181301,-123.136662,Y,DECEMBER,N,RICHMOND,RICHMOND,RICHMOND,N,Y,N,LOWER MAINLAND,NO 3 RD # 004201 TO 004679 odd,NO 3 RD,NO 3 RD,03:00-05:59,1,1
N,CASUALTY CRASH,\N,N,2023,SATURDAY,SINGLE VEHICLE,N,N,49.369881,-117.56665,Y,DECEMBER,N,THRUMS,THRUMS,THRUMS,N,N,N,SOUTHERN INTERIOR,HWY 3A # 001740 TO 001829,HWY 3A,HWY 3A,03:00-05:59,1,1
N,CASUALTY CRASH,\N,N,2023,SATURDAY,UNDETERMINED,Y,N,\N,\N,N,DECEMBER,N,BOSTON BAR,BOSTON BAR,\N,N,N,N,LOWER MAINLAND,UNKNOWN,HWY 1,HWY 1,03:00-05:59,1,1
N,CASUALTY CRASH,136 ST,N,2023,SATURDAY,UNDETERMINED,N,Y,49.206164,-122.845317,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,112 AVE & 136 ST,112 AVE,112 AVE,03:00-05:59,1,1
N,CASUALTY CRASH,192 ST,N,2023,SATURDAY,SINGLE VEHICLE,N,Y,49.181041,-122.690324,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,192 ST & GOLDEN EARS WAY & TURNING LANE,GOLDEN EARS WAY,GOLDEN EARS WAY,03:00-05:59,1,1
N,CASUALTY CRASH,74 AVE,N,2023,SATURDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,SURREY,SURREY,\N,N,N,N,LOWER MAINLAND,UNKNOWN,SCOTT RD,SCOTT RD,03:00-05:59,1,1
N,CASUALTY CRASH,CAMBIE ST,N,2023,SATURDAY,CONFLICTED,N,Y,49.280488,-123.111556,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,N,N,N,LOWER MAINLAND,CAMBIE ST & DUNSMUIR ST,DUNSMUIR ST,DUNSMUIR ST,03:00-05:59,1,1
N,CASUALTY CRASH,E 3RD AVE,N,2023,SATURDAY,HEAD ON,N,Y,49.267759,-123.065803,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,N,N,N,LOWER MAINLAND,E 3RD AVE & VICTORIA DR,VICTORIA DR,VICTORIA DR,03:00-05:59,1,1
N,CASUALTY CRASH,E 6TH AVE,N,2023,SATURDAY,SIDE IMPACT,N,Y,49.2655,-123.100847,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,N,N,N,LOWER MAINLAND,E 6TH AVE & MAIN ST,MAIN ST,MAIN ST,03:00-05:59,1,1
