ANIMAL_FLAG,CRASH_SEVERITY,CROSS_STREET_FULL_NAME,CYCLIST_FLAG,DATE_OF_LOSS_YEAR,DAY_OF_WEEK,DERIVED_CRASH_CONFIGURATION,HEAVY_VEH_FLAG,INTERSECTION_CRASH,LATITUDE,LONGITUDE,MID_BLOCK_CRASH,MONTH_OF_YEAR,MOTORCYCLE_FLAG,Municipality Name (ifnull),MUNICIPALITY_NAME,MUNICIPALITY_WITH_BOUNDARY,PARKED_VEHICLE_FLAG,PARKING_LOT_FLAG,PEDESTRIAN_FLAG,REGION,ROAD_LOCATION_DESCRIPTION,Street Full Name (ifnull),STREET_FULL_NAME,TIME_CATEGORY,TOTAL_CRASHES,TOTAL_VICTIMS
N,CASUALTY CRASH,\N,N,2023,THURSDAY,HEAD ON,N,N,\N,\N,N,DECEMBER,N,BARRIERE,BARRIERE,\N,N,N,N,SOUTHERN INTERIOR,UNKNOWN,HWY 5,HWY 5,06:00-08:59,1,4
N,CASUALTY CRASH,\N,N,2023,THURSDAY,REAR END,N,N,\N,\N,N,DECEMBER,N,LANGLEY,LANGLEY,\N,N,N,N,LOWER MAINLAND,UNKNOWN,TRANS-CANADA HWY,TRANS-CANADA HWY,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SIDE IMPACT,N,N,\N,\N,N,DECEMBER,N,COQUITLAM,COQUITLAM,\N,N,N,N,LOWER MAINLAND,UNKNOWN,HWY 1,HWY 1,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SIDE IMPACT,N,N,49.173446,-122.948887,Y,DECEMBER,N,DELTA,DELTA,DELTA,N,N,N,LOWER MAINLAND,CHESTER RD # 000700 TO 000799,CHESTER RD,CHESTER RD,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SIDE IMPACT,Y,N,49.253535,-122.790779,Y,DECEMBER,N,PORT COQUITLAM,PORT COQUITLAM,PORT COQUITLAM,N,Y,N,LOWER MAINLAND,PARKVIEW LANE # 002550 TO 002559,PARKVIEW LANE,PARKVIEW LANE,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SIDE SWIPE - OPPOSITE DIRECTION,N,N,\N,\N,N,DECEMBER,N,LYTTON RURAL,LYTTON RURAL,\N,N,N,N,SOUTHERN INTERIOR,UNKNOWN,HWY 1,HWY 1,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,DELTA,DELTA,\N,N,N,Y,LOWER MAINLAND,UNKNOWN,SUMMIT CRES,SUMMIT CRES,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,FRASER LAKE,FRASER LAKE,\N,N,N,N,NORTH CENTRAL,UNKNOWN,HWY 16 W,HWY 16 W,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,KAMLOOPS,KAMLOOPS,\N,N,N,N,SOUTHERN INTERIOR,UNKNOWN,HWY 5,HWY 5,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,MERRITT,MERRITT,\N,N,N,N,SOUTHERN INTERIOR,UNKNOWN,HWY 5,HWY 5,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,48.461743,-123.332932,Y,DECEMBER,N,SAANICH,SAANICH,SAANICH,N,Y,N,VANCOUVER ISLAND,SHELBOURNE ST # 003740 TO 003799,SHELBOURNE ST,SHELBOURNE ST,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,49.071322,-117.783642,Y,DECEMBER,N,ROSSLAND,ROSSLAND,ROSSLAND,N,N,N,SOUTHERN INTERIOR,REDSTONE DR # 001000 TO 001099,REDSTONE DR,REDSTONE DR,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,SINGLE VEHICLE,N,N,49.192144,-123.155352,Y,DECEMBER,N,RICHMOND,RICHMOND,RICHMOND,N,Y,Y,LOWER MAINLAND,MILLER RD # 006251 TO 006299,MILLER RD,MILLER RD,06:00-08:59,1,1
N,CASUALTY CRASH,\N,N,2023,THURSDAY,UNDETERMINED,Y,N,\N,\N,N,DECEMBER,N,MERRITT,MERRITT,\N,N,N,N,SOUTHERN INTERIOR,UNKNOWN,HWY 5,HWY 5,06:00-08:59,1,2
N,CASUALTY CRASH,\N,Y,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,ESQUIMALT,ESQUIMALT,\N,N,N,N,VANCOUVER ISLAND,UNKNOWN,ESQUIMALT RD,ESQUIMALT RD,06:00-08:59,1,1
N,CASUALTY CRASH,\N,Y,2023,THURSDAY,SINGLE VEHICLE,N,N,\N,\N,N,DECEMBER,N,RICHMOND,RICHMOND,\N,N,N,N,LOWER MAINLAND,UNKNOWN,RAILWAY AVE,RAILWAY AVE,06:00-08:59,1,1
N,CASUALTY CRASH,122A ST,N,2023,THURSDAY,HEAD ON,Y,Y,49.14846,-122.883211,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,122A ST & 80 AVE,80 AVE,80 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,130 ST,N,2023,THURSDAY,REAR END,N,Y,49.213211,-122.861854,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,HWY 17,HWY 17,06:00-08:59,1,2
N,CASUALTY CRASH,134A ST,N,2023,THURSDAY,REAR END,N,Y,49.162737,-122.85065,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,134A ST & 88 AVE,88 AVE,88 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,138 ST,N,2023,THURSDAY,UNDETERMINED,Y,Y,49.133576,-122.838651,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,138 ST & 72 AVE,72 AVE,72 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,144 ST,N,2023,THURSDAY,REAR END,N,Y,49.111815,-122.823342,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,144 ST & 60 AVE,60 AVE,60 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,152 ST,N,2023,THURSDAY,SIDE IMPACT,N,Y,49.170083,-122.801281,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,152 ST & 92 AVE,92 AVE,92 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,154 ST,N,2023,THURSDAY,REAR END,N,Y,49.191514,-122.795304,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,104 AVE & 154 ST,104 AVE,104 AVE,06:00-08:59,1,1
N,CASUALTY CRASH,15TH ST,N,2023,THURSDAY,SINGLE VEHICLE,N,Y,49.338166,-123.156937,N,DECEMBER,N,WEST VANCOUVER,WEST VANCOUVER,WEST VANCOUVER,N,N,Y,LOWER MAINLAND,15TH ST & MATHERS AVE,MATHERS AVE,MATHERS AVE,06:00-08:59,1,1
N,CASUALTY CRASH,176 ST,N,2023,THURSDAY,REAR END,N,Y,49.138147,-122.734746,N,DECEMBER,N,SURREY,SURREY,SURREY,N,N,N,LOWER MAINLAND,176 ST & FRASER HWY & HARVIE RD & TURNING LANE,FRASER HWY,FRASER HWY,06:00-08:59,2,2
